,nome,nacionalidade,idade,estrela,time,posicao,comportamento,forca
2311,Jogador 2311,2,18,False,96,1,3,48
2312,Jogador 2312,0,20,False,96,1,1,45
2313,Jogador 2313,2,43,False,96,1,1,38
2314,Jogador 2314,2,36,False,96,2,1,27
2315,Jogador 2315,3,21,False,96,2,0,19
2316,Jogador 2316,2,38,False,96,2,3,36
2317,Jogador 2317,1,28,False,96,2,0,18
2318,Jogador 2318,3,27,False,96,2,2,40
2319,Jogador 2319,3,39,False,96,2,2,28
2320,Jogador 2320,3,34,False,96,2,0,27
2321,Jogador 2321,2,40,False,96,3,2,37
2322,Jogador 2322,0,30,True,96,3,1,2
2323,Jogador 2323,1,29,False,96,3,0,25
2324,Jogador 2324,0,38,True,96,3,1,25
2325,Jogador 2325,1,21,False,96,3,2,4
2326,Jogador 2326,1,29,False,96,3,4,5
2327,Jogador 2327,2,21,False,96,3,3,12
2328,Jogador 2328,1,40,False,97,0,1,3
2329,Jogador 2329,0,35,False,97,0,4,16
2330,Jogador 2330,2,19,False,97,0,0,44
2331,Jogador 2331,3,26,False,97,1,3,12
2332,Jogador 2332,1,24,False,97,1,1,18
2333,Jogador 2333,0,19,False,97,1,3,48
2334,Jogador 2334,3,44,False,97,1,0,33
2335,Jogador 2335,2,37,False,97,1,0,47
2336,Jogador 2336,1,33,True,97,1,2,26
2337,Jogador 2337,2,32,False,97,1,2,49
2338,Jogador 2338,3,40,False,97,2,4,45
2339,Jogador 2339,2,26,False,97,2,2,14
2340,Jogador 2340,0,18,False,97,2,4,37
2341,Jogador 2341,2,44,False,97,2,2,30
2342,Jogador 2342,3,21,False,97,2,3,16
2343,Jogador 2343,0,26,False,97,2,1,30
2344,Jogador 2344,3,35,False,97,2,4,34
2345,Jogador 2345,2,38,False,97,3,3,42
2346,Jogador 2346,1,25,False,97,3,4,12
2347,Jogador 2347,0,44,False,97,3,3,23
2348,Jogador 2348,3,40,False,97,3,0,22
2349,Jogador 2349,2,44,False,97,3,2,36
2350,Jogador 2350,3,42,False,97,3,1,50
2351,Jogador 2351,3,20,False,97,3,2,20
2352,Jogador 2352,3,24,False,98,0,3,12
2353,Jogador 2353,2,43,False,98,0,2,3
2354,Jogador 2354,2,39,False,98,0,1,21
2355,Jogador 2355,1,33,True,98,1,1,22
2356,Jogador 2356,0,25,False,98,1,2,37
2357,Jogador 2357,3,28,False,98,1,0,25
2358,Jogador 2358,0,36,False,98,1,4,50
2359,Jogador 2359,2,37,False,98,1,3,49
2360,Jogador 2360,1,24,False,98,1,3,21
2361,Jogador 2361,3,35,False,98,1,3,15
2362,Jogador 2362,1,35,False,98,2,1,45
2363,Jogador 2363,0,18,False,98,2,0,9
2364,Jogador 2364,0,30,False,98,2,0,9
2365,Jogador 2365,3,43,False,98,2,2,23
2366,Jogador 2366,1,34,False,98,2,0,31
2367,Jogador 2367,2,26,False,98,2,1,27
2368,Jogador 2368,1,25,False,98,2,3,31
2369,Jogador 2369,3,29,False,98,3,3,37
2370,Jogador 2370,1,32,False,98,3,1,47
2371,Jogador 2371,0,44,False,98,3,3,34
2372,Jogador 2372,3,43,False,98,3,4,21
2373,Jogador 2373,1,31,False,98,3,4,42
2374,Jogador 2374,3,18,False,98,3,0,28
2375,Jogador 2375,1,32,False,98,3,4,6
2376,Jogador 2376,0,30,False,99,0,4,37
2377,Jogador 2377,2,18,False,99,0,3,45
2378,Jogador 2378,0,41,False,99,0,4,12
2379,Jogador 2379,0,40,True,99,1,3,47
2380,Jogador 2380,1,37,False,99,1,2,27
2381,Jogador 2381,2,38,False,99,1,0,1
2382,Jogador 2382,0,43,False,99,1,0,46
2383,Jogador 2383,1,44,True,99,1,1,43
2384,Jogador 2384,3,45,False,99,1,3,31
2385,Jogador 2385,3,43,False,99,1,1,34
2386,Jogador 2386,1,37,False,99,2,2,45
2387,Jogador 2387,1,43,False,99,2,0,40
2388,Jogador 2388,3,29,False,99,2,4,30
2389,Jogador 2389,2,34,True,99,2,1,15
2390,Jogador 2390,2,33,False,99,2,4,29
2391,Jogador 2391,3,33,False,99,2,3,2
2392,Jogador 2392,1,35,False,99,2,0,15
2393,Jogador 2393,0,28,False,99,3,4,38
2394,Jogador 2394,0,42,False,99,3,0,50
2395,Jogador 2395,1,38,False,99,3,3,27
2396,Jogador 2396,1,32,False,99,3,0,6
2397,Jogador 2397,0,19,False,99,3,1,18
2398,Jogador 2398,1,20,False,99,3,4,24
2399,Jogador 2399,1,29,False,99,3,0,42
2400,Jogador 2400,0,43,False,100,0,3,36
2401,Jogador 2401,3,34,False,100,0,1,45
2402,Jogador 2402,3,19,False,100,0,4,34
2403,Jogador 2403,2,26,True,100,1,0,32
2404,Jogador 2404,1,22,False,100,1,4,22
2405,Jogador 2405,3,44,False,100,1,3,42
2406,Jogador 2406,3,38,False,100,1,4,28
2407,Jogador 2407,3,23,False,100,1,4,41
2408,Jogador 2408,0,41,False,100,1,1,3
2409,Jogador 2409,3,26,False,100,1,1,35
2410,Jogador 2410,2,26,False,100,2,4,49
2411,Jogador 2411,2,24,False,100,2,3,40
2412,Jogador 2412,2,45,False,100,2,4,21
2413,Jogador 2413,3,33,False,100,2,1,14
2414,Jogador 2414,1,31,True,100,2,2,6
2415,Jogador 2415,3,35,False,100,2,3,2
2416,Jogador 2416,1,27,False,100,2,0,13
2417,Jogador 2417,1,22,False,100,3,2,13
2418,Jogador 2418,0,20,False,100,3,2,36
2419,Jogador 2419,3,24,False,100,3,4,38
2420,Jogador 2420,3,35,False,100,3,3,36
2421,Jogador 2421,1,28,False,100,3,0,48
2422,Jogador 2422,2,30,False,100,3,0,31
2423,Jogador 2423,1,36,False,100,3,4,7
2424,Jogador 2424,1,23,False,101,0,0,12
2425,Jogador 2425,0,22,False,101,0,3,8
2426,Jogador 2426,0,40,False,101,0,3,22
2427,Jogador 2427,3,40,True,101,1,3,35
2428,Jogador 2428,0,29,False,101,1,1,25
2429,Jogador 2429,1,31,False,101,1,2,49
2430,Jogador 2430,0,28,False,101,1,1,50
2431,Jogador 2431,1,43,False,101,1,2,1
2432,Jogador 2432,3,28,False,101,1,2,43
2433,Jogador 2433,1,23,False,101,1,2,27
2434,Jogador 2434,0,43,False,101,2,3,43
2435,Jogador 2435,1,35,False,101,2,3,50
2436,Jogador 2436,3,28,False,101,2,0,48
2437,Jogador 2437,3,35,False,101,2,2,49
2438,Jogador 2438,1,19,False,101,2,0,33
2439,Jogador 2439,0,43,False,101,2,1,39
2440,Jogador 2440,0,19,False,101,2,3,12
2441,Jogador 2441,3,29,False,101,3,1,36
2442,Jogador 2442,1,23,False,101,3,4,17
2443,Jogador 2443,1,38,False,101,3,1,41
2444,Jogador 2444,2,33,False,101,3,1,48
2445,Jogador 2445,3,32,False,101,3,1,40
2446,Jogador 2446,0,32,False,101,3,1,11
2447,Jogador 2447,1,24,False,101,3,2,23
2448,Jogador 2448,3,43,False,102,0,4,14
2449,Jogador 2449,1,31,False,102,0,0,45
2450,Jogador 2450,0,38,False,102,0,0,18
2451,Jogador 2451,2,33,False,102,1,0,13
2452,Jogador 2452,2,34,False,102,1,4,46
2453,Jogador 2453,3,30,False,102,1,3,36
2454,Jogador 2454,0,37,False,102,1,0,4
2455,Jogador 2455,1,24,False,102,1,4,39
2456,Jogador 2456,3,20,False,102,1,1,4
2457,Jogador 2457,3,27,False,102,1,1,6
2458,Jogador 2458,0,39,False,102,2,2,6
2459,Jogador 2459,0,38,False,102,2,1,45
2460,Jogador 2460,3,37,False,102,2,3,28
2461,Jogador 2461,2,35,False,102,2,4,4
2462,Jogador 2462,2,24,False,102,2,0,9
2463,Jogador 2463,1,18,False,102,2,2,3
2464,Jogador 2464,3,38,False,102,2,3,22
2465,Jogador 2465,3,27,False,102,3,4,7
2466,Jogador 2466,1,42,False,102,3,1,46
2467,Jogador 2467,2,20,False,102,3,2,4
2468,Jogador 2468,0,20,False,102,3,0,4
2469,Jogador 2469,1,19,False,102,3,4,12
2470,Jogador 2470,1,18,False,102,3,3,46
2471,Jogador 2471,2,28,False,102,3,2,45
2472,Jogador 2472,3,35,False,103,0,4,8
2473,Jogador 2473,2,41,False,103,0,2,12
2474,Jogador 2474,2,45,False,103,0,2,37
2475,Jogador 2475,1,44,False,103,1,3,46
2476,Jogador 2476,3,24,False,103,1,2,47
2477,Jogador 2477,0,45,False,103,1,1,7
2478,Jogador 2478,2,24,False,103,1,3,11
2479,Jogador 2479,1,27,False,103,1,3,49
2480,Jogador 2480,1,18,False,103,1,1,14
2481,Jogador 2481,2,18,False,103,1,1,23
2482,Jogador 2482,2,23,False,103,2,2,19
2483,Jogador 2483,3,33,False,103,2,0,13
2484,Jogador 2484,0,40,False,103,2,0,20
2485,Jogador 2485,1,36,False,103,2,1,46
2486,Jogador 2486,1,36,False,103,2,1,34
2487,Jogador 2487,0,33,False,103,2,1,11
2488,Jogador 2488,0,30,False,103,2,4,32
2489,Jogador 2489,1,43,False,103,3,2,43
2490,Jogador 2490,1,37,False,103,3,3,32
2491,Jogador 2491,0,41,False,103,3,0,46
2492,Jogador 2492,3,20,False,103,3,4,5
2493,Jogador 2493,3,45,False,103,3,1,47
2494,Jogador 2494,3,30,False,103,3,1,26
2495,Jogador 2495,2,39,False,103,3,0,36
2496,Jogador 2496,3,22,False,104,0,4,19
2497,Jogador 2497,3,45,False,104,0,1,29
2498,Jogador 2498,1,42,False,104,0,4,18
2499,Jogador 2499,3,38,False,104,1,3,8
2500,Jogador 2500,0,45,False,104,1,1,13
2501,Jogador 2501,3,18,False,104,1,1,46
2502,Jogador 2502,3,43,False,104,1,2,26
2503,Jogador 2503,2,32,False,104,1,2,1
2504,Jogador 2504,2,45,False,104,1,0,45
2505,Jogador 2505,2,23,False,104,1,4,23
2506,Jogador 2506,2,41,False,104,2,3,41
2507,Jogador 2507,0,23,False,104,2,0,20
2508,Jogador 2508,2,45,False,104,2,1,41
2509,Jogador 2509,1,29,False,104,2,3,8
2510,Jogador 2510,0,25,False,104,2,1,11
2511,Jogador 2511,2,45,False,104,2,0,48
2512,Jogador 2512,3,24,False,104,2,0,40
2513,Jogador 2513,2,42,False,104,3,3,7
2514,Jogador 2514,1,19,False,104,3,2,14
2515,Jogador 2515,1,37,False,104,3,0,1
2516,Jogador 2516,2,23,False,104,3,2,37
2517,Jogador 2517,2,22,False,104,3,2,35
2518,Jogador 2518,2,35,False,104,3,4,9
2519,Jogador 2519,1,18,False,104,3,2,9
2520,Jogador 2520,3,41,False,105,0,3,12
2521,Jogador 2521,0,25,False,105,0,1,33
2522,Jogador 2522,2,34,False,105,0,0,6
2523,Jogador 2523,0,27,False,105,1,0,19
2524,Jogador 2524,0,31,False,105,1,2,2
2525,Jogador 2525,0,42,False,105,1,1,2
2526,Jogador 2526,0,38,False,105,1,3,19
2527,Jogador 2527,0,34,False,105,1,0,17
2528,Jogador 2528,1,32,False,105,1,4,14
2529,Jogador 2529,1,30,False,105,1,0,11
2530,Jogador 2530,1,26,False,105,2,2,16
2531,Jogador 2531,2,37,False,105,2,1,20
2532,Jogador 2532,1,23,False,105,2,4,20
2533,Jogador 2533,1,29,False,105,2,0,47
2534,Jogador 2534,3,35,False,105,2,3,38
2535,Jogador 2535,3,20,False,105,2,3,2
2536,Jogador 2536,0,28,False,105,2,3,36
2537,Jogador 2537,1,45,False,105,3,3,26
2538,Jogador 2538,3,39,False,105,3,0,46
2539,Jogador 2539,3,42,False,105,3,3,3
2540,Jogador 2540,3,37,False,105,3,4,29
2541,Jogador 2541,0,18,False,105,3,1,17
2542,Jogador 2542,0,35,False,105,3,4,23
2543,Jogador 2543,3,27,False,105,3,0,22
2544,Jogador 2544,1,21,False,106,0,2,29
2545,Jogador 2545,2,30,False,106,0,0,12
2546,Jogador 2546,0,35,False,106,0,2,38
2547,Jogador 2547,2,19,False,106,1,0,22
2548,Jogador 2548,1,18,False,106,1,3,2
2549,Jogador 2549,1,25,False,106,1,1,8
2550,Jogador 2550,1,38,False,106,1,1,44
2551,Jogador 2551,1,39,False,106,1,1,17
2552,Jogador 2552,1,45,False,106,1,2,44
2553,Jogador 2553,0,38,False,106,1,0,14
2554,Jogador 2554,0,37,False,106,2,3,13
2555,Jogador 2555,3,22,False,106,2,3,28
2556,Jogador 2556,0,35,False,106,2,3,11
2557,Jogador 2557,0,41,False,106,2,2,20
2558,Jogador 2558,0,33,False,106,2,3,30
2559,Jogador 2559,1,39,False,106,2,1,26
2560,Jogador 2560,1,24,False,106,2,0,47
2561,Jogador 2561,2,29,False,106,3,0,23
2562,Jogador 2562,1,19,True,106,3,3,9
2563,Jogador 2563,3,28,False,106,3,4,24
2564,Jogador 2564,3,23,False,106,3,2,35
2565,Jogador 2565,1,31,False,106,3,2,29
2566,Jogador 2566,2,26,True,106,3,4,29
2567,Jogador 2567,1,44,False,106,3,0,44
2568,Jogador 2568,0,19,False,107,0,0,34
2569,Jogador 2569,2,35,False,107,0,4,1
2570,Jogador 2570,2,30,False,107,0,4,11
2571,Jogador 2571,0,34,False,107,1,1,20
2572,Jogador 2572,3,45,False,107,1,1,20
2573,Jogador 2573,0,45,False,107,1,2,29
2574,Jogador 2574,0,32,False,107,1,1,29
2575,Jogador 2575,1,29,False,107,1,3,45
2576,Jogador 2576,3,36,False,107,1,3,3
2577,Jogador 2577,0,43,False,107,1,1,38
2578,Jogador 2578,2,37,True,107,2,2,21
2579,Jogador 2579,0,41,False,107,2,2,49
2580,Jogador 2580,3,39,False,107,2,2,43
2581,Jogador 2581,0,25,False,107,2,4,36
2582,Jogador 2582,0,33,False,107,2,3,8
2583,Jogador 2583,1,40,False,107,2,4,50
2584,Jogador 2584,0,24,True,107,2,4,8
2585,Jogador 2585,2,45,False,107,3,4,7
2586,Jogador 2586,1,25,False,107,3,4,33
2587,Jogador 2587,0,41,False,107,3,2,26
2588,Jogador 2588,3,43,False,107,3,2,6
2589,Jogador 2589,2,39,False,107,3,3,16
2590,Jogador 2590,2,44,False,107,3,1,49
2591,Jogador 2591,0,33,False,107,3,1,48
2592,Jogador 2592,1,35,True,108,0,4,49
2593,Jogador 2593,3,18,False,108,0,2,27
2594,Jogador 2594,2,39,False,108,0,4,44
2595,Jogador 2595,1,22,False,108,1,3,19
2596,Jogador 2596,3,28,False,108,1,1,32
2597,Jogador 2597,1,27,False,108,1,0,13
2598,Jogador 2598,2,26,False,108,1,3,9
2599,Jogador 2599,0,24,False,108,1,1,1
2600,Jogador 2600,0,19,False,108,1,4,47
2601,Jogador 2601,1,38,False,108,1,1,34
2602,Jogador 2602,1,18,False,108,2,2,7
2603,Jogador 2603,1,39,False,108,2,3,38
2604,Jogador 2604,3,21,False,108,2,4,2
2605,Jogador 2605,0,20,False,108,2,3,36
2606,Jogador 2606,1,41,True,108,2,0,50
2607,Jogador 2607,1,21,False,108,2,3,48
2608,Jogador 2608,3,40,False,108,2,4,13
2609,Jogador 2609,1,35,False,108,3,3,34
2610,Jogador 2610,2,34,False,108,3,2,38
2611,Jogador 2611,3,24,False,108,3,0,3
2612,Jogador 2612,1,22,False,108,3,4,3
2613,Jogador 2613,0,45,False,108,3,4,30
2614,Jogador 2614,2,45,False,108,3,4,37
2615,Jogador 2615,1,19,False,108,3,4,36
2616,Jogador 2616,3,32,False,109,0,1,44
2617,Jogador 2617,3,42,False,109,0,4,35
2618,Jogador 2618,2,39,True,109,0,0,44
2619,Jogador 2619,0,19,False,109,1,3,13
2620,Jogador 2620,3,23,False,109,1,4,46
2621,Jogador 2621,0,43,False,109,1,1,26
2622,Jogador 2622,2,19,False,109,1,2,36
2623,Jogador 2623,0,27,False,109,1,3,50
2624,Jogador 2624,1,22,False,109,1,4,8
2625,Jogador 2625,2,33,False,109,1,1,32
2626,Jogador 2626,3,32,False,109,2,1,25
2627,Jogador 2627,2,35,False,109,2,4,27
2628,Jogador 2628,2,36,False,109,2,1,42
2629,Jogador 2629,2,30,False,109,2,4,11
2630,Jogador 2630,2,43,False,109,2,4,33
2631,Jogador 2631,3,27,False,109,2,4,7
2632,Jogador 2632,1,37,False,109,2,2,19
2633,Jogador 2633,1,29,False,109,3,3,31
2634,Jogador 2634,0,31,False,109,3,3,6
2635,Jogador 2635,0,38,False,109,3,1,18
2636,Jogador 2636,3,35,False,109,3,2,36
2637,Jogador 2637,0,33,False,109,3,0,10
2638,Jogador 2638,2,44,False,109,3,1,33
2639,Jogador 2639,2,36,False,109,3,4,30
2640,Jogador 2640,0,29,False,110,0,0,36
2641,Jogador 2641,0,20,False,110,0,2,12
2642,Jogador 2642,2,26,False,110,0,1,18
2643,Jogador 2643,2,34,False,110,1,2,36
2644,Jogador 2644,3,43,False,110,1,2,11
2645,Jogador 2645,3,19,False,110,1,0,22
2646,Jogador 2646,0,18,False,110,1,3,4
2647,Jogador 2647,3,30,False,110,1,2,25
2648,Jogador 2648,2,20,False,110,1,1,1
2649,Jogador 2649,0,45,False,110,1,0,34
2650,Jogador 2650,1,34,False,110,2,1,16
2651,Jogador 2651,0,30,False,110,2,3,20
2652,Jogador 2652,1,45,False,110,2,4,19
2653,Jogador 2653,3,22,False,110,2,3,36
2654,Jogador 2654,1,38,True,110,2,0,24
2655,Jogador 2655,1,41,False,110,2,2,8
2656,Jogador 2656,2,38,False,110,2,1,49
2657,Jogador 2657,1,20,False,110,3,1,48
2658,Jogador 2658,3,33,False,110,3,3,21
2659,Jogador 2659,3,25,True,110,3,3,3
2660,Jogador 2660,1,23,False,110,3,1,27
2661,Jogador 2661,2,45,False,110,3,1,41
2662,Jogador 2662,1,45,False,110,3,3,10
2663,Jogador 2663,1,35,False,110,3,3,20
2664,Jogador 2664,1,36,False,111,0,0,50
2665,Jogador 2665,0,24,False,111,0,0,35
2666,Jogador 2666,3,44,False,111,0,3,12
2667,Jogador 2667,0,31,False,111,1,1,20
2668,Jogador 2668,3,28,False,111,1,3,12
2669,Jogador 2669,1,41,False,111,1,2,30
2670,Jogador 2670,3,33,False,111,1,0,12
2671,Jogador 2671,0,19,False,111,1,3,40
2672,Jogador 2672,1,18,False,111,1,1,28
2673,Jogador 2673,3,31,False,111,1,4,21
2674,Jogador 2674,0,24,False,111,2,3,30
2675,Jogador 2675,1,24,False,111,2,1,33
2676,Jogador 2676,3,41,True,111,2,3,32
2677,Jogador 2677,0,29,False,111,2,1,35
2678,Jogador 2678,1,25,False,111,2,4,34
2679,Jogador 2679,0,41,False,111,2,4,27
2680,Jogador 2680,3,33,False,111,2,3,31
2681,Jogador 2681,0,27,False,111,3,3,20
2682,Jogador 2682,3,31,False,111,3,3,6
2683,Jogador 2683,3,41,False,111,3,2,18
2684,Jogador 2684,0,41,True,111,3,4,44
2685,Jogador 2685,0,35,False,111,3,4,24
2686,Jogador 2686,2,34,False,111,3,1,11
2687,Jogador 2687,1,30,False,111,3,2,10
2688,Jogador 2688,0,40,False,112,0,1,17
2689,Jogador 2689,2,28,False,112,0,2,36
2690,Jogador 2690,0,23,False,112,0,2,20
2691,Jogador 2691,3,31,False,112,1,1,20
2692,Jogador 2692,0,25,False,112,1,3,12
2693,Jogador 2693,2,41,False,112,1,2,38
2694,Jogador 2694,0,23,False,112,1,3,29
2695,Jogador 2695,1,39,False,112,1,4,39
2696,Jogador 2696,1,37,False,112,1,0,48
2697,Jogador 2697,3,25,False,112,1,0,31
2698,Jogador 2698,0,27,False,112,2,3,3
2699,Jogador 2699,3,22,False,112,2,4,5
2700,Jogador 2700,3,31,False,112,2,2,24
2701,Jogador 2701,0,33,False,112,2,2,33
2702,Jogador 2702,1,26,False,112,2,4,20
2703,Jogador 2703,2,30,False,112,2,2,19
2704,Jogador 2704,1,45,False,112,2,4,39
2705,Jogador 2705,1,41,False,112,3,0,9
2706,Jogador 2706,3,19,False,112,3,3,15
2707,Jogador 2707,1,21,False,112,3,2,32
2708,Jogador 2708,1,39,False,112,3,1,39
2709,Jogador 2709,2,41,False,112,3,0,25
2710,Jogador 2710,0,30,True,112,3,3,24
2711,Jogador 2711,0,29,False,112,3,4,50
2712,Jogador 2712,0,35,False,113,0,0,29
2713,Jogador 2713,2,30,False,113,0,3,6
2714,Jogador 2714,0,44,False,113,0,4,12
2715,Jogador 2715,0,41,False,113,1,1,2
2716,Jogador 2716,2,29,False,113,1,3,45
2717,Jogador 2717,0,41,False,113,1,3,37
2718,Jogador 2718,3,18,False,113,1,1,47
2719,Jogador 2719,3,42,True,113,1,0,3
2720,Jogador 2720,2,29,False,113,1,1,4
2721,Jogador 2721,0,36,False,113,1,4,24
2722,Jogador 2722,3,25,True,113,2,0,10
2723,Jogador 2723,0,31,False,113,2,3,1
2724,Jogador 2724,3,40,False,113,2,4,3
2725,Jogador 2725,0,43,False,113,2,3,39
2726,Jogador 2726,2,18,False,113,2,0,49
2727,Jogador 2727,0,36,True,113,2,2,28
2728,Jogador 2728,1,39,False,113,2,2,38
2729,Jogador 2729,3,36,False,113,3,3,19
2730,Jogador 2730,3,36,False,113,3,2,23
2731,Jogador 2731,2,29,False,113,3,3,37
2732,Jogador 2732,1,44,False,113,3,0,45
2733,Jogador 2733,2,28,False,113,3,0,23
2734,Jogador 2734,3,29,False,113,3,1,12
2735,Jogador 2735,2,38,False,113,3,2,29
2736,Jogador 2736,0,28,False,114,0,3,10
2737,Jogador 2737,1,21,False,114,0,2,7
2738,Jogador 2738,0,34,False,114,0,4,40
2739,Jogador 2739,2,37,False,114,1,1,32
2740,Jogador 2740,2,32,False,114,1,4,46
2741,Jogador 2741,1,27,False,114,1,3,23
2742,Jogador 2742,3,27,False,114,1,2,3
2743,Jogador 2743,0,23,False,114,1,4,30
2744,Jogador 2744,1,24,False,114,1,3,4
2745,Jogador 2745,0,34,False,114,1,4,24
2746,Jogador 2746,3,20,False,114,2,3,39
2747,Jogador 2747,3,45,False,114,2,1,1
2748,Jogador 2748,2,18,False,114,2,2,33
2749,Jogador 2749,1,22,False,114,2,2,41
2750,Jogador 2750,2,36,False,114,2,2,42
2751,Jogador 2751,2,33,False,114,2,4,15
2752,Jogador 2752,0,18,False,114,2,2,34
2753,Jogador 2753,1,43,False,114,3,4,15
2754,Jogador 2754,2,28,False,114,3,0,15
2755,Jogador 2755,1,24,False,114,3,2,9
2756,Jogador 2756,0,18,False,114,3,2,48
2757,Jogador 2757,0,45,False,114,3,1,37
2758,Jogador 2758,2,27,False,114,3,3,30
2759,Jogador 2759,3,32,False,114,3,3,29
2760,Jogador 2760,1,44,False,115,0,0,40
2761,Jogador 2761,0,39,False,115,0,4,7
2762,Jogador 2762,1,28,False,115,0,3,15
2763,Jogador 2763,1,31,False,115,1,3,31
2764,Jogador 2764,0,35,False,115,1,4,46
2765,Jogador 2765,3,36,False,115,1,4,44
2766,Jogador 2766,1,20,False,115,1,4,45
2767,Jogador 2767,0,35,False,115,1,0,5
2768,Jogador 2768,2,18,False,115,1,2,10
2769,Jogador 2769,2,35,False,115,1,2,3
2770,Jogador 2770,0,29,False,115,2,2,10
2771,Jogador 2771,0,44,False,115,2,4,22
2772,Jogador 2772,3,43,False,115,2,2,7
2773,Jogador 2773,1,22,False,115,2,0,25
2774,Jogador 2774,2,19,False,115,2,0,29
2775,Jogador 2775,3,21,False,115,2,2,34
2776,Jogador 2776,1,27,False,115,2,4,13
2777,Jogador 2777,2,33,False,115,3,0,20
2778,Jogador 2778,0,18,False,115,3,3,16
2779,Jogador 2779,1,35,False,115,3,0,12
2780,Jogador 2780,0,44,False,115,3,1,22
2781,Jogador 2781,0,25,False,115,3,0,50
2782,Jogador 2782,1,26,False,115,3,1,42
2783,Jogador 2783,0,31,False,115,3,2,15
2784,Jogador 2784,2,42,False,116,0,3,6
2785,Jogador 2785,2,43,False,116,0,1,24
2786,Jogador 2786,2,23,False,116,0,1,47
2787,Jogador 2787,1,32,False,116,1,3,4
2788,Jogador 2788,3,24,False,116,1,3,2
2789,Jogador 2789,0,22,False,116,1,3,8
2790,Jogador 2790,0,27,False,116,1,1,36
2791,Jogador 2791,1,31,False,116,1,4,17
2792,Jogador 2792,1,30,False,116,1,0,9
2793,Jogador 2793,0,29,False,116,1,3,4
2794,Jogador 2794,1,42,False,116,2,1,42
2795,Jogador 2795,1,19,False,116,2,2,13
2796,Jogador 2796,2,31,False,116,2,4,41
2797,Jogador 2797,3,37,False,116,2,3,6
2798,Jogador 2798,1,18,False,116,2,2,5
2799,Jogador 2799,2,45,False,116,2,1,3
2800,Jogador 2800,1,39,False,116,2,1,33
2801,Jogador 2801,1,27,False,116,3,0,13
2802,Jogador 2802,0,30,False,116,3,4,37
2803,Jogador 2803,0,36,False,116,3,4,30
2804,Jogador 2804,2,38,False,116,3,1,35
2805,Jogador 2805,0,40,False,116,3,3,9
2806,Jogador 2806,1,42,False,116,3,1,37
2807,Jogador 2807,0,42,False,116,3,2,46
2808,Jogador 2808,2,21,False,117,0,2,42
2809,Jogador 2809,1,27,False,117,0,4,47
2810,Jogador 2810,2,20,False,117,0,4,29
2811,Jogador 2811,3,39,False,117,1,1,49
2812,Jogador 2812,2,30,False,117,1,4,1
2813,Jogador 2813,2,43,False,117,1,4,44
2814,Jogador 2814,1,37,True,117,1,1,15
2815,Jogador 2815,2,33,False,117,1,2,26
2816,Jogador 2816,0,24,False,117,1,0,38
2817,Jogador 2817,0,23,False,117,1,4,31
2818,Jogador 2818,3,22,False,117,2,4,18
2819,Jogador 2819,2,28,False,117,2,0,45
2820,Jogador 2820,1,38,False,117,2,4,17
2821,Jogador 2821,0,35,False,117,2,2,45
2822,Jogador 2822,3,21,False,117,2,2,29
2823,Jogador 2823,1,36,False,117,2,1,16
2824,Jogador 2824,3,27,False,117,2,4,21
2825,Jogador 2825,0,35,False,117,3,2,46
2826,Jogador 2826,3,45,False,117,3,1,31
2827,Jogador 2827,1,44,False,117,3,2,34
2828,Jogador 2828,1,32,False,117,3,0,18
2829,Jogador 2829,0,34,False,117,3,4,31
2830,Jogador 2830,2,39,False,117,3,0,39
2831,Jogador 2831,2,31,False,117,3,2,14
2832,Jogador 2832,1,37,False,118,0,3,1
2833,Jogador 2833,1,38,False,118,0,0,38
2834,Jogador 2834,1,22,False,118,0,3,3
2835,Jogador 2835,1,29,False,118,1,3,48
2836,Jogador 2836,3,35,False,118,1,4,11
2837,Jogador 2837,3,37,False,118,1,0,48
2838,Jogador 2838,1,32,False,118,1,2,4
2839,Jogador 2839,2,41,True,118,1,0,32
2840,Jogador 2840,2,37,False,118,1,3,36
2841,Jogador 2841,0,19,False,118,1,1,2
2842,Jogador 2842,2,37,False,118,2,3,37
2843,Jogador 2843,2,28,False,118,2,3,21
2844,Jogador 2844,0,21,False,118,2,0,49
2845,Jogador 2845,1,36,False,118,2,1,40
2846,Jogador 2846,2,23,True,118,2,2,20
2847,Jogador 2847,3,20,False,118,2,1,46
2848,Jogador 2848,3,33,False,118,2,0,10
2849,Jogador 2849,0,36,False,118,3,1,23
2850,Jogador 2850,3,38,False,118,3,4,20
2851,Jogador 2851,3,38,False,118,3,1,6
2852,Jogador 2852,3,21,False,118,3,3,36
2853,Jogador 2853,1,36,False,118,3,0,15
2854,Jogador 2854,2,23,False,118,3,1,13
2855,Jogador 2855,1,30,False,118,3,1,39
2856,Jogador 2856,0,27,False,119,0,2,8
2857,Jogador 2857,3,25,False,119,0,4,27
2858,Jogador 2858,1,20,False,119,0,0,34
2859,Jogador 2859,3,35,False,119,1,0,7
2860,Jogador 2860,0,45,False,119,1,4,36
2861,Jogador 2861,3,45,False,119,1,2,4
2862,Jogador 2862,1,40,False,119,1,4,47
2863,Jogador 2863,0,43,False,119,1,1,7
2864,Jogador 2864,2,24,False,119,1,2,18
2865,Jogador 2865,0,32,False,119,1,3,25
2866,Jogador 2866,3,33,True,119,2,2,10
2867,Jogador 2867,2,22,False,119,2,3,28
2868,Jogador 2868,1,39,False,119,2,4,6
